"","Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Death_Number","By_Age_Immigrants","By_Age_Emigrants","Spain","Italy","Colombia","Venezuela","Pakistan","France","Morocco","United Kingdom","India","Germany","Bangladesh","Philippines","United States","China","Peru","Argentina","Brasil","Dominican Republic","Honduras","Population_Number_Male","Population_Number_Female","By_Sex_Immigrants_Male","By_Sex_Immigrants_Female","By_Sex_Emigrants_Male","By_Sex_Emigrants_Female","Birth_Number_Male","Birth_Number_Female","Unemployment_Number_Male_Registered unemployed","Unemployment_Number_Male_Unemployment demand","Unemployment_Number_Female_Registered unemployed","Unemployment_Number_Female_Unemployment demand"
"1946",2016,2,"Eixample",7,"la Dreta de l'Eixample","55-59",9,73,65,1050,212,0,0,0,140,0,0,0,0,0,0,0,109,0,0,0,0,0,243.4,320,1367,1576,657,764,177,187,8169,2158,10069,2607
"1947",2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","55-59",10,60,44,1022,213,104,114,0,106,0,0,0,0,0,0,0,0,0,0,107,0,0,250,289.4,1412,1499,621,679,159,165,9291,2255,10373,2691
"1948",2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","55-59",12,87,52,1371,245,121,101,0,0,0,0,0,0,0,0,0,189,0,0,106,0,0,340,444.2,1667,1819,859,950,226,224,13787,4298,15782,4506
"1949",2016,2,"Eixample",10,"Sant Antoni","55-59",7,51,60,766,158,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,216.6,255.25,1067,1079,576,555,139,136,10197,2960,11104,3019
"1950",2016,3,"Sants-Montjuïc",11,"el Poble Sec","55-59",9,75,54,825,206,0,0,260,0,0,0,138,0,0,0,0,0,0,0,0,0,0,217.6,240.6,1439,1290,833,772,0,0,15676,3624,15420,3247
"1951",2016,3,"Sants-Montjuïc",13,"la Marina de Port","55-59",4,37,39,587,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,203.4,217.2,622,679,513,510,122,113,10533,2272,12853,2465
"1952",2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","55-59",4,11,13,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,70.6666666666667,302,298,193,199,47,37,3922,903,3916,817
"1953",2016,3,"Sants-Montjuïc",15,"Hostafrancs","55-59",5,20,20,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,118.6,518,505,329,323,82,71,4308,1296,5337,1455
"1954",2016,3,"Sants-Montjuïc",16,"la Bordeta","55-59",4,35,27,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.2,151.4,442,445,309,329,76,66,5054,1519,6261,1709
"1955",2016,3,"Sants-Montjuïc",17,"Sants - Badal","55-59",15,29,43,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,199.6,642,724,499,544,86,78,5387,1692,7002,2035
"1956",2016,3,"Sants-Montjuïc",18,"Sants","55-59",11,56,55,982,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.6,294,1121,1201,754,770,202,178,10323,3175,12997,3651
"1957",2016,4,"Les Corts",19,"les Corts","55-59",10,47,53,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.6,361.2,977,1070,666,660,182,181,10628,3338,13164,3733
"1958",2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","55-59",3,37,35,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,171.6,588,622,372,430,93,91,5326,1671,6922,2011
"1959",2016,4,"Les Corts",21,"Pedralbes","55-59",2,32,16,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75.5,369,366,180,178,35,49,1193,385,1611,427
"1960",2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","55-59",5,37,35,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.4,160,542,589,345,378,116,122,2650,799,3403,847
"1961",2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","55-59",5,18,21,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,108,264,348,191,232,72,78,2069,551,2448,525
"1962",2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","55-59",5,23,30,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.2,174.6,526,597,309,364,105,98,3377,853,4450,1057
"1963",2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","55-59",8,60,64,1087,119,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,267.4,337.25,1041,1228,565,665,212,203,6316,1622,7968,1855
"1964",2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","55-59",6,28,28,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,198.8,580,691,423,485,144,138,5814,1517,7292,1987
"1965",2016,6,"Gràcia",28,"Vallcarca i els Penitents","55-59",2,27,19,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,103.6,325,354,220,219,68,74,3674,1025,4542,1290
"1966",2016,6,"Gràcia",29,"el Coll","55-59",4,10,5,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,50,161,171,117,131,37,39,1523,433,1917,556
"1967",2016,6,"Gràcia",30,"la Salut","55-59",3,18,8,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2,93.2,304,305,171,166,56,48,3110,939,3740,1129
"1968",2016,6,"Gràcia",31,"la Vila de Gràcia","55-59",5,69,49,1210,278,0,0,0,146,0,0,0,0,0,0,109,0,0,0,0,0,0,252.25,307.2,1405,1650,767,848,251,232,12639,3376,14801,3911
"1969",2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","55-59",10,19,36,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4,255,702,803,427,469,174,145,8202,2427,9616,2674
"1970",2016,7,"Horta-Guinardó",33,"el Baix Guinardó","55-59",4,36,26,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,190.6,510,550,349,365,113,104,6336,1909,7436,2086
"1971",2016,7,"Horta-Guinardó",34,"Can Baró","55-59",4,8,7,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65.4,174,200,118,129,27,46,2229,674,2671,808
"1972",2016,7,"Horta-Guinardó",35,"el Guinardó","55-59",11,46,38,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,248.6,774,852,449,577,151,173,10269,2454,12058,3137
"1973",2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","55-59",1,8,13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25,68.2,99,103,109,108,37,37,3086,700,3670,878
"1974",2016,7,"Horta-Guinardó",37,"el Carmel","55-59",7,26,31,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.2,186.4,555,598,422,457,146,135,10509,2400,12492,3009
"1975",2016,7,"Horta-Guinardó",38,"la Teixonera","55-59",1,14,10,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4,76,268,268,149,175,47,48,3209,768,3665,891
"1976",2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","55-59",1,11,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,36.8,177,170,83,83,22,25,1942,472,2186,533
"1977",2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","55-59",1,4,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,38.75,113,98,58,55,26,15,1499,363,1688,412
"1978",2016,7,"Horta-Guinardó",43,"Horta","55-59",4,24,22,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.8,172.5,463,506,283,317,110,113,9072,2090,10204,2309
"1979",2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","55-59",7,34,37,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.4,186.2,447,509,287,361,85,95,8483,1977,9474,2110
"1980",2016,8,"Nou Barris",45,"Porta","55-59",7,39,30,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,133.6,141.4,548,618,308,352,95,122,8180,1843,9364,2105
"1981",2016,8,"Nou Barris",46,"el Turó de la Peira","55-59",1,26,13,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,92.2,336,381,219,231,70,57,5343,1247,5822,1270
"1982",2016,8,"Nou Barris",48,"la Guineueta","55-59",8,10,11,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85.3333333333333,204,260,115,143,55,63,5975,1288,6668,1484
"1983",2016,8,"Nou Barris",50,"les Roquetes","55-59",6,26,16,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,85,97.6,383,469,221,303,77,82,6323,1362,7054,1571
"1984",2016,8,"Nou Barris",51,"Verdun","55-59",7,23,16,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,63.2,80.2,273,303,187,205,52,62,4846,1043,5407,1202
"1985",2016,8,"Nou Barris",52,"la Prosperitat","55-59",5,28,18,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,145.5,153.2,475,624,363,367,90,115,9219,2075,10545,2367
"1986",2016,8,"Nou Barris",53,"la Trinitat Nova","55-59",7,14,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4,51,171,174,118,132,35,33,4546,789,4339,839
"1987",2016,8,"Nou Barris",55,"Ciutat Meridiana","55-59",2,16,12,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,47,50.5,316,310,204,188,50,55,6606,1125,6209,1184
"1988",2016,9,"Sant Andreu",57,"la Trinitat Vella","55-59",2,13,15,182,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,55.5,300,245,227,170,59,49,6120,1042,5753,1096
"1989",2016,9,"Sant Andreu",59,"el Bon Pastor","55-59",4,19,20,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8,68,251,233,220,219,57,45,4071,1197,5388,1265
"1990",2016,9,"Sant Andreu",60,"Sant Andreu","55-59",12,66,58,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.6,447.2,854,896,661,708,256,230,16450,4839,21794,5121
"1991",2016,9,"Sant Andreu",61,"la Sagrera","55-59",8,28,26,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.4,228.5,533,646,358,388,148,108,7858,2212,9846,2546
"1992",2016,9,"Sant Andreu",62,"el Congrés i els Indians","55-59",2,18,14,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8,94.2,251,299,181,190,70,48,3826,1078,4794,1239
"1993",2016,9,"Sant Andreu",63,"Navas","55-59",6,32,19,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,158.8,443,470,313,346,100,76,5920,1641,7360,1908
"1994",2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","55-59",12,50,48,789,116,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,224.75,261,920,974,589,680,144,162,11968,3180,12994,3204
"1995",2016,10,"Sant Martí",65,"el Clot","55-59",8,29,33,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.8,215.6,570,589,373,379,95,95,7762,2093,9425,2142
"1996",2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","55-59",4,17,19,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4,103.6,450,406,226,236,71,66,3647,1030,4711,1014
"1997",2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","55-59",1,15,9,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2,81.25,196,195,116,104,48,41,2469,816,3001,662
"1998",2016,10,"Sant Martí",68,"el Poblenou","55-59",8,28,32,640,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.5,192,807,813,473,483,197,154,8464,2736,10386,2279
"1999",2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","55-59",5,25,7,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,61.8,337,332,192,193,91,97,4189,1107,4574,932
"2000",2016,10,"Sant Martí",70,"el Besòs i el Maresme","55-59",9,36,28,446,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,161.4,871,704,598,484,88,93,9587,2491,10482,2142
"2001",2016,10,"Sant Martí",71,"Provençals del Poblenou","55-59",3,31,29,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,139.6,398,407,313,320,90,80,6093,1602,7493,1661
"2002",2016,10,"Sant Martí",72,"Sant Martí de Provençals","55-59",7,37,33,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2,172,502,535,360,403,96,90,8474,2196,10466,2439
"2003",2016,10,"Sant Martí",73,"la Verneda i la Pau","55-59",9,34,31,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.2,202,506,501,384,396,125,111,9609,2485,11830,2768
"2004",2016,1,"Ciutat Vella",1,"el Raval","60-64",15,84,51,1020,332,0,0,721,168,174,115,216,0,463,256,0,0,0,0,0,0,0,174.8,169.8,2819,2157,1268,905,236,217,26375,5101,17477,3702
"2005",2016,1,"Ciutat Vella",2,"el Barri Gòtic","60-64",3,32,16,471,262,0,0,130,132,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6,62.75,1135,1063,428,337,53,45,6162,1712,4978,1412
"2006",2016,1,"Ciutat Vella",3,"la Barceloneta","60-64",10,29,20,344,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,68,785,763,352,294,45,47,6757,2428,6476,1729
"2007",2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","60-64",16,26,17,578,253,0,0,0,134,0,105,0,0,0,0,0,0,0,0,0,0,0,87.25,86.8,1210,1167,498,428,92,80,9321,3302,8983,2399
"2008",2016,2,"Eixample",5,"el Fort Pienc","60-64",19,32,29,642,188,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,164,200.8,962,1032,482,500,132,123,7392,2287,8924,2472
"2009",2016,2,"Eixample",6,"la Sagrada Família","60-64",15,57,53,1162,241,136,127,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,274,340.6,1472,1683,771,866,192,208,12535,3826,14805,4047
"2010",2016,2,"Eixample",7,"la Dreta de l'Eixample","60-64",18,61,47,1050,212,0,0,0,140,0,0,0,0,0,0,0,109,0,0,0,0,0,232.4,277.25,1367,1576,657,764,177,187,8169,2158,10069,2607
"2011",2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","60-64",16,45,47,1022,213,104,114,0,106,0,0,0,0,0,0,0,0,0,0,107,0,0,205,254.6,1412,1499,621,679,159,165,9291,2255,10373,2691
"2012",2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","60-64",24,56,57,1371,245,121,101,0,0,0,0,0,0,0,0,0,189,0,0,106,0,0,316.2,408,1667,1819,859,950,226,224,13787,4298,15782,4506
"2013",2016,2,"Eixample",10,"Sant Antoni","60-64",17,37,29,766,158,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,186.6,228,1067,1079,576,555,139,136,10197,2960,11104,3019
"2014",2016,3,"Sants-Montjuïc",11,"el Poble Sec","60-64",8,35,39,825,206,0,0,260,0,0,0,138,0,0,0,0,0,0,0,0,0,0,184.2,190.4,1439,1290,833,772,0,0,15676,3624,15420,3247
"2015",2016,3,"Sants-Montjuïc",13,"la Marina de Port","60-64",18,27,30,587,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,151.6,169.6,622,679,513,510,122,113,10533,2272,12853,2465
"2016",2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","60-64",3,15,11,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,75.2,302,298,193,199,47,37,3922,903,3916,817
"2017",2016,3,"Sants-Montjuïc",15,"Hostafrancs","60-64",6,13,16,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6,102,518,505,329,323,82,71,4308,1296,5337,1455
"2018",2016,3,"Sants-Montjuïc",16,"la Bordeta","60-64",5,29,17,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.333333333333,127.8,442,445,309,329,76,66,5054,1519,6261,1709
"2019",2016,3,"Sants-Montjuïc",17,"Sants - Badal","60-64",6,24,37,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.8,169.5,642,724,499,544,86,78,5387,1692,7002,2035
"2020",2016,3,"Sants-Montjuïc",18,"Sants","60-64",13,39,45,982,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,254.2,1121,1201,754,770,202,178,10323,3175,12997,3651
"2021",2016,4,"Les Corts",19,"les Corts","60-64",18,47,44,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.8,357.8,977,1070,666,660,182,181,10628,3338,13164,3733
"2022",2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","60-64",9,28,27,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.4,186.4,588,622,372,430,93,91,5326,1671,6922,2011
"2023",2016,4,"Les Corts",21,"Pedralbes","60-64",2,13,22,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,369,366,180,178,35,49,1193,385,1611,427
"2024",2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","60-64",10,17,18,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2,141.2,542,589,345,378,116,122,2650,799,3403,847
"2025",2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","60-64",4,12,10,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,93.2,264,348,191,232,72,78,2069,551,2448,525
"2026",2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","60-64",13,20,32,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4,149.8,526,597,309,364,105,98,3377,853,4450,1057
"2027",2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","60-64",11,49,54,1087,119,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,219.2,286.8,1041,1228,565,665,212,203,6316,1622,7968,1855
"2028",2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","60-64",9,33,41,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.2,193.2,580,691,423,485,144,138,5814,1517,7292,1987
"2029",2016,6,"Gràcia",28,"Vallcarca i els Penitents","60-64",4,13,14,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,97,325,354,220,219,68,74,3674,1025,4542,1290
"2030",2016,6,"Gràcia",29,"el Coll","60-64",4,8,7,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45.4,161,171,117,131,37,39,1523,433,1917,556
"2031",2016,6,"Gràcia",30,"la Salut","60-64",6,10,10,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4,99.4,304,305,171,166,56,48,3110,939,3740,1129
"2032",2016,6,"Gràcia",31,"la Vila de Gràcia","60-64",19,48,43,1210,278,0,0,0,146,0,0,0,0,0,0,109,0,0,0,0,0,0,219.2,273.8,1405,1650,767,848,251,232,12639,3376,14801,3911
"2033",2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","60-64",12,37,30,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,239,702,803,427,469,174,145,8202,2427,9616,2674
"2034",2016,7,"Horta-Guinardó",33,"el Baix Guinardó","60-64",9,24,26,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.6,174.6,510,550,349,365,113,104,6336,1909,7436,2086
"2035",2016,7,"Horta-Guinardó",34,"Can Baró","60-64",3,6,10,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,57.8,174,200,118,129,27,46,2229,674,2671,808
"2036",2016,7,"Horta-Guinardó",35,"el Guinardó","60-64",14,27,23,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.8,226.25,774,852,449,577,151,173,10269,2454,12058,3137
"2037",2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","60-64",6,9,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,67.6,99,103,109,108,37,37,3086,700,3670,878
"2038",2016,7,"Horta-Guinardó",37,"el Carmel","60-64",16,23,21,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,186,555,598,422,457,146,135,10509,2400,12492,3009
"2039",2016,7,"Horta-Guinardó",38,"la Teixonera","60-64",4,5,9,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3333333333333,67.6666666666667,268,268,149,175,47,48,3209,768,3665,891
"2040",2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","60-64",1,6,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41.2,177,170,83,83,22,25,1942,472,2186,533
"2041",2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","60-64",5,10,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25,37.2,113,98,58,55,26,15,1499,363,1688,412
"2042",2016,7,"Horta-Guinardó",43,"Horta","60-64",12,18,13,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,160.8,463,506,283,317,110,113,9072,2090,10204,2309
"2043",2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","60-64",7,18,22,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.8,174.4,447,509,287,361,85,95,8483,1977,9474,2110
"2044",2016,8,"Nou Barris",45,"Porta","60-64",6,27,27,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,104.75,140.4,548,618,308,352,95,122,8180,1843,9364,2105
"2045",2016,8,"Nou Barris",46,"el Turó de la Peira","60-64",4,19,9,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.4,69,336,381,219,231,70,57,5343,1247,5822,1270
"2046",2016,8,"Nou Barris",48,"la Guineueta","60-64",1,8,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4,99.4,204,260,115,143,55,63,5975,1288,6668,1484
"2047",2016,8,"Nou Barris",50,"les Roquetes","60-64",4,16,13,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,70.2,75.8,383,469,221,303,77,82,6323,1362,7054,1571
"2048",2016,8,"Nou Barris",51,"Verdun","60-64",7,8,12,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,55.4,61.2,273,303,187,205,52,62,4846,1043,5407,1202
"2049",2016,8,"Nou Barris",52,"la Prosperitat","60-64",5,14,17,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,117.6,142.2,475,624,363,367,90,115,9219,2075,10545,2367
"2050",2016,8,"Nou Barris",53,"la Trinitat Nova","60-64",6,8,7,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38.8,171,174,118,132,35,33,4546,789,4339,839
"2051",2016,8,"Nou Barris",55,"Ciutat Meridiana","60-64",2,9,7,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,36,46.2,316,310,204,188,50,55,6606,1125,6209,1184
"2052",2016,9,"Sant Andreu",57,"la Trinitat Vella","60-64",3,10,7,182,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,43.2,300,245,227,170,59,49,6120,1042,5753,1096
"2053",2016,9,"Sant Andreu",59,"el Bon Pastor","60-64",9,9,13,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,52.25,251,233,220,219,57,45,4071,1197,5388,1265
"2054",2016,9,"Sant Andreu",60,"Sant Andreu","60-64",21,40,54,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.6,402.4,854,896,661,708,256,230,16450,4839,21794,5121
"2055",2016,9,"Sant Andreu",61,"la Sagrera","60-64",8,29,25,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2,227.4,533,646,358,388,148,108,7858,2212,9846,2546
"2056",2016,9,"Sant Andreu",62,"el Congrés i els Indians","60-64",5,12,10,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2,76.6,251,299,181,190,70,48,3826,1078,4794,1239
"2057",2016,9,"Sant Andreu",63,"Navas","60-64",5,18,32,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.8,144.4,443,470,313,346,100,76,5920,1641,7360,1908
"2058",2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","60-64",15,41,45,789,116,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,201.4,259.8,920,974,589,680,144,162,11968,3180,12994,3204
"2059",2016,10,"Sant Martí",65,"el Clot","60-64",7,30,29,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.6,189.2,570,589,373,379,95,95,7762,2093,9425,2142
"2060",2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","60-64",7,12,13,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,96.4,450,406,226,236,71,66,3647,1030,4711,1014
"2061",2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","60-64",0,8,7,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,58.3333333333333,196,195,116,104,48,41,2469,816,3001,662
"2062",2016,10,"Sant Martí",68,"el Poblenou","60-64",5,22,17,640,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.8,155.6,807,813,473,483,197,154,8464,2736,10386,2279
"2063",2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","60-64",3,9,12,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.75,56.8,337,332,192,193,91,97,4189,1107,4574,932
"2064",2016,10,"Sant Martí",70,"el Besòs i el Maresme","60-64",7,31,14,446,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,125,871,704,598,484,88,93,9587,2491,10482,2142
"2065",2016,10,"Sant Martí",71,"Provençals del Poblenou","60-64",7,19,21,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,118.2,398,407,313,320,90,80,6093,1602,7493,1661
"2066",2016,10,"Sant Martí",72,"Sant Martí de Provençals","60-64",11,36,20,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,162.25,502,535,360,403,96,90,8474,2196,10466,2439
"2067",2016,10,"Sant Martí",73,"la Verneda i la Pau","60-64",6,24,23,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.8,181,506,501,384,396,125,111,9609,2485,11830,2768
"2068",2016,1,"Ciutat Vella",1,"el Raval","65-69",16,55,36,1020,332,0,0,721,168,174,115,216,0,463,256,0,0,0,0,0,0,0,139.6,152.4,2819,2157,1268,905,236,217,26375,5101,17477,3702
